ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition
6726d2f65b85f8447399767c,13011,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Health
6726d2f65b85f8447399767c,19302,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Health
6726d2f65b85f8447399767c,4734,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,19889,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,5985,,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,17473,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,7514,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,18585,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Health
6726d2f65b85f8447399767c,10809,Green,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,6075,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,14654,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,17875,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Health
6726d2f65b85f8447399767c,1735,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,3158,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Health
6726d2f65b85f8447399767c,8952,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,4421,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Health
6726d2f65b85f8447399767c,852,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health
66bb8f06965f450e783d848e,13830,,Not at all harmful,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,15794,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
66bb8f06965f450e783d848e,16237,,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,7609,,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Sensitive
66bb8f06965f450e783d848e,5227,,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,2173,,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Sensitive
66bb8f06965f450e783d848e,4989,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,2518,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,18765,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,11796,Do something about the health care system ,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,19994,,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
66bb8f06965f450e783d848e,19505,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Sensitive
66bb8f06965f450e783d848e,1779,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,11621,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,3491,,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,8236,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,13832,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,10099,,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,14591,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,6313,Green,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,14005,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Sensitive
66bb8f06965f450e783d848e,5242,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,15665,,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,17579,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,17218,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,2772,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,18068,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Sensitive
66bb8f06965f450e783d848e,9379,,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,13830,,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,15794,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,16237,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,7609,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,5227,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,2173,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,4989,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,2518,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,18765,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,11796,Avoid screwing everything up and destroying the country.,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,19994,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,19505,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,1779,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,11621,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,3491,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,8236,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,13832,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,10099,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,14591,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,6313,Green,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,14005,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,5242,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,15665,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,17579,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,17218,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,2772,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,18068,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
5fea344e705a1f5323ade8c7,9379,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,13830,,Very harmful,Moderately harmful,Very harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Sensitive
678994d1ba092aba786271a2,15794,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Sensitive
678994d1ba092aba786271a2,16237,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Moderately harmful,Moderately harmful,Extremely harmful,Sensitive
678994d1ba092aba786271a2,7609,,Very harmful,Very harmful,Moderately harmful,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,5227,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Not at all harmful,Very harmful,Moderately harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,2173,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,4989,,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Extremely harmful,Sensitive
678994d1ba092aba786271a2,2518,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,18765,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Not at all harmful,Very harmful,Very harmful,Extremely harmful,Sensitive
678994d1ba092aba786271a2,11796,Promoting peace,Extremely harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Extremely harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,19994,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Not at all harmful,Moderately harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,19505,,Extremely harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,1779,,Very harmful,Very harmful,Not at all harmful,Very harmful,Not at all harmful,Not at all harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,11621,,Extremely harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,3491,,Extremely harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,8236,,Extremely harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Very harmful,Moderately harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,13832,,Very harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,10099,,Very harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,14591,,Very harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,6313,Green,Extremely harmful,Very harmful,Moderately harmful,Very harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,14005,,Moderately harmful,Very harmful,Very harmful,Very harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,5242,,Very harmful,Very harmful,Moderately harmful,Very harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,15665,,Very harmful,Very harmful,Very harmful,Moderately harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
678994d1ba092aba786271a2,17579,,Very harmful,Very harmful,Very harmful,Moderately harmful,Not at all harmful,Very harmful,Very harmful,Very harmful,Sensitive
